RowNumber|Name|ManufacturerName|ModelNumber|ModelName|EntryID|Cat|IsMatched|CatDesc|Record
33843|ULTRASOUND SYSTEM, NON-IMAGING, DOPPLER|SCIENTIFIC LAB|ES-100V3|BIDOP|||N||1
33844|BIOFEEDBACK SYSTEM|SCIENTIFIC LAB|NEU1500|NEUROTHESIOMETER|||N||1
33845|BIOFEEDBACK SYSTEM|SCIENTIFIC LAB|NEU1501|NEUROTHESIOMETER|||N||1
33846|NEUROTHESIOMETER|SCIENTIFIC LAB SUPPL|HORWELL||||N||1
33847|STIMULATOR, NERVE|SCIENTIFIC LAB SUPPL|NEU1501||||N||1
33848|NEUROTHESIOMETER|SCIENTIFIC LABORATORY SUPPLIES|NEU1501||||N||1
33849|Analysers|Sciex|Triple Quad 6500+ System||||N||1
33850|TOTAL BODY EXERCISER|SCIFIT SYSTEM INC|PRO2||||N||1
33851|EXERCISE BIKE|SCIFIT SYSTEMS INC|ISO7000||||N||1
33852|STIRRER|SCILOGEX|MS-S||||N||1
33853|Freezers|Sci-Tek|Freezer||||N||1
33854|Refrigerators|Sci-Tek|Platelette Storage||||N||1
33855|Refrigerators|Sci-Tek|Refrigerator||||N||1
33856|Refrigerators|Sci-Tek|Triple Door||||N||1
33857|Fridge Blood|SCI-TEK SYSTEMS|26575||||N||1
33858|TROLLEY|SCI-TEK SYSTEMS|GENERIC||||N||1
33859|Fridge Blood |SCI-TEK SYSTEMS|STS20||||N||1
33860|SCALE, ADULT|SCL HEALTH|GENERIC||||N||1
33861|DENTAL MODEL TRIMMER|SDI|GD||||N||1
33862|LIGHT, CURING|SDI|PAK21247C||||N||1
33863|CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33864|EBME00628 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33865|CURING UNIT - DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33866|DENTAL CURING LIGHT|SDI|RADII PLUS||||N||1
33867|EBME00474 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33868|EBME00624 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33869|EBME00882 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33870|EBME00637 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33871|EBME00473 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33872|EBME00625 - CURING UNIT, DENTAL LABORATORY|SDI|RADII PLUS||||N||1
33873|LIGHT, CURING|SDI|RADII XPERT||||N||1
33874|CURING UNIT, DENTAL LABORATORY|SDI|RADII XPERT||||N||1
33875|LIGHT, CURING|SDI|RADIICAL||||N||1
33876|LIGHT, CURING|SDI|RADIIPLUS||||N||1
33877|DENTAL CURING LIGHT|SDI|RADIIPLUS||||N||1
33878|LIGHT, CURING, PORTABLE|SDI|RADIIPLUS||||N||1
33879|DENTAL CURING LIGHT|SDI|RADIIPLUS LED||||N||1
33880|LIGHT, CURING|SDI|RADIIPLUS LED||||N||1
33881|MIXER, DENTAL ALMALGAM|SDI|ULTRAMA||||N||1
33882|MIXER, DENTAL ALMALGAM|SDI|ULTRAMAT||||N||1
33883|AMALGAMATOR|SDI|ULTRAMAT||||N||1
33884|AMALGAMATOR, DENTAL, AC-POWERED|SDI|ULTRAMAT||||N||1
33885|SHAKER, AMALGAM (TRITURATOR)|SDI|ULTRAMAT 2||||N||1
33886|DENTAL, Amalgamator|SDI|Ultramat 2||||N||1
33887|EBME00454 - MIXER, DENTAL, AMALGAM|SDI|ULTRAMAT 2||||N||1
33888|MIXER, DENTAL ALMALGAM|SDI|ULTRAMAT 2||||N||1
33889|DENTAL AMALGAMATOR|SDI|ULTRAMAT 2||||N||1
33890|MIXER, MEDICINE|SDI|ULTRAMAT 2||||N||1
33891|DENTAL SHAKER|SDI|ULTRAMAT 2||||N||1
33892|MIXER, DENTAL, AMALGAM|SDI|ULTRAMAT 2||||N||1
33893|AMALGAMATOR|SDI|ULTRAMAT 2||||N||1
33894|EBME00247 - AMALGAM MIXER UNIT|SDI|ULTRAMAT 2||||N||1
33895|MIXER - DENTAL, AMALGAM|SDI|ULTRAMAT 2||||N||1
33896|AMALGAMATORS|SDI|ULTRAMAT 2||||N||1
33897|EBME00248 - AMALGAM MIXER UNIT|SDI|ULTRAMAT 2||||N||1
33898|MIXER|SDI|ULTRAMAT 2||||N||1
33899|EBME00931 - AMALGAM MIXER UNIT|SDI|ULTRAMAT S||||N||1
33900|AMALGAM CAPSULE, DENTAL|SDI|ULTRAMAT S||||N||1
33901|Amalgamator|SDI|ULTRAMAT S||||N||1
33902|AMALGAMATOR, DENTAL, AC-POWERED|SDI|ULTRAMAT S||||N||1
33903|AMALGAMATOR|SDI LIMITED|ULTRAMAT 2||||N||1
33904||SDR Clinical Technology|DRT4||||N||1
33905|STIMULATOR, ELECTRIC|SDR Scientific|DS7AP||||N||1
33906|CURING LIGHT|SDS KERR|DEMI||||N||1
33907|BIOFEEDBACK SYSTEM|SEAC|SFB2||||N||1
33908|DETECTOR, FOETAL HEART|SEAMED|120||||N||1
33909|PROGRAMMER/TESTER IMPLANTABLE CARDIAC PACEMAKER|SEAMED|3100||||N||1
33910|COUNTER (GAMMA)|SEARLE|1190||||N||1
33911|COUNTER (GAMMA)|SEARLE|1195||||N||1
33912|COUNTER (GAMMA)|SEARLE|1285||||N||1
33913|DOSIMETER (RADIATION)|SEARLE|2650||||N||1
33914|CAMERA, GAMMA|SEARLE|7040904||||N||1
33915|DETECTORS, BETA/GAMMA RADIATION|SEARLE|CHROMATO-G||||N||1
33916|CAMERA (GAMMA/X-RAY)|SEARLE|LEM||||N||1
33917|IMAGER|SEARLE|MICRODOT||||N||1
33918|DETECTORS, BETA/GAMMA RADIATION|SEARLE|MK3-6880||||N||1
33919|CAMERA (GAMMA MAINFRAME)|SEARLE|PHOGAMMA||||N||1
33920|CAMERA (GAMMA HEAD)|SEARLE|PHOGAMMA||||N||1
33921|Test Equipment, Electrical Safety|Seaward Electronics|4112EL||||N||1
33922|Tissue Embedding Equipment|Sebia|Assist Auto Sampler||||N||1
33923|Analysers|Sebia|Cap 3 Tera||||N||1
33924|Analysers|Sebia|Capillarys 2 Flex Piercing||||N||1
33925|Electrophoresis Systems|Sebia|Hydrasys 2||||N||1
33926|Analysers|Sebia|Hydrasys 2||||N||1
33927|Microscopes|Sebia|Hydrasys EPG focusing system||||N||1
33928|Analysers|Sebia|Hydrasys LC||||N||1
33929|Analysers|Sebia|Minicap flex Capillary Electrophoreses||||N||1
33930|Analysers|Sebia|Minicap Flex Piercing Capillary||||N||1
33931|Analysers|Sebia|S1-594606 capillarys2 flex hba1c and haemoglobin analyser||||N||1
33932|SHAKER, BLOOD|SEBRA|1023||||N||1
33933|SCALES,ELECTRONIC|SECA|?||||N||1
33934|PATIENT WEIGH CHAIR|SECA|1309003954||||N||1
33935|SCALE, BABY|SECA|1583||2000599|4|Y|4 Modelnum matched|1
33936|CHAIR PATIENT WEIGHING|SECA|1954177132664 9541309007||||N||1
33937|STADIOMETER|SECA|217||||N||1
33938||SECA|220||||N||1
33939||SECA|2201714008||||N||1
33940|PATIENT SCALES|SECA|22089||||N||1
33941|SCALES|SECA|22089 / 703||||N||1
33942|Measurer, Patient Height|SECA|264||||N||1
33943|Scale, Precision, Electronic|SECA|284||||N||1
33944|Scale - Floor|SECA|284||||N||1
33945||Seca|284|Ref: 2841300109|||N||1
33946||SECA|284||||N||1
33947|SCALE, PATIENT, FLOOR|SECA|284||||N||1
33948|SCALES|SECA|284||||N||1
33949|Floor Scale, Electronic|SECA|284||||N||1
33950|PATIENT SCALES|SECA|284||||N||1
33951|Scales - Floor|SECA|284||||N||1
33952|SCALES,ELECTRONIC|SECA|2841300109||2000599|1|Y|1 all matched|1
33953|SCALES|SECA|286||||N||1
33954|PATIENT SCALE|SECA|286||||N||1
33955|MEDICAL SCALE AND MEASURING DEVICES|SECA|286||||N||1
33956|DIGITAL MEASURING STATION|SECA|286||||N||1
33957|Scale, Precision, Electronic|SECA|286||||N||1
33958|SCALE, FLOOR|SECA|2861300209||||N||1
33959|Ultrasonic Measurement Station|Seca|2861300209||||N||1
33960|SCALE|SECA|317||||N||1
33961||SECA|334||||N||1
33962|SCALES |SECA|334||||N||1
33963|SCALES, INFANT|SECA|334||||N||1
33964|WEIGHT SCALE DIGITAL BABY|SECA|334||||N||1
33965|Infant Scale, Electronic|SECA|334||||N||1
33966||SECA|334 1321008||2000186|2|Y|2 Manuf ModelNum matched|1
33967|Infant Scale, Electronic|SECA|345||||N||1
33968|EBME00457 - Scales - Infant|SECA|354||||N||1
33969|SCALE|SECA|354||||N||1
33970|Scales - Infant|SECA|354||||N||1
33971|SCALES, ELECTRONIC, INFANT|SECA|354||||N||1
33972|EBME00973 - Scales - Infant|SECA|354||||N||1
33973|SCALES BABY|SECA|354||||N||1
33974|SCALE INFANT|SECA|354||||N||1
33975|SCALE, INFANT|SECA|354||||N||1
33976||SECA|354||||N||1
33977|SCALES, INFANT|SECA|354||||N||1
33978|Seca 354 Scales|SECA|354||||N||1
33979|SCALES INFANT|SECA|374||||N||1
33980|SCALES BABY|SECA|374||||N||1
33981|SCALES, INFANT|SECA|374||||N||1
33982|Infant Scale, Electronic|SECA|374||||N||1
33983|SCALES|SECA|374||||N||1
33984|SCALE, BABY|SECA|374||||N||1
33985|Scale, Precision, Electronic|SECA|374||||N||1
33986||SECA|374||||N||1
33987|Scale, Infant|SECA|374||||N||1
33988|SCALES, ELECTRONIC, INFANT|SECA|374||||N||1
33989|SCALES, INFANT|SECA|374 1321004||2000598|1|Y|1 all matched|1
33990||SECA|3741321004||||N||1
33991|Infant Scale, Electronic|SECA|383||||N||1
33992|SCALES, INFANT|SECA|383||||N||1
33993|Measurer, Patient Height|SECA|416||||N||1
33994|LABEL PRINTER|SECA|466||||N||1
33995|Printer Wifi|SECA|466||||N||1
33996|PRINTER|SECA|467||||N||1
33997||SECA|515||||N||1
33998|SCALE, PATIENT, PLATFORM|SECA|515||||N||1
33999|SCALES, ADULT|SECA|515|SECA 515|||N||1
34000|SCALES, CHAIR, PATIENT WEIGHING|SECA|515||||N||1
34001|SCALES|SECA|515||||N||1
34002|MEDICAL BODY COMPOSITION ANALYSER|SECA|5157021099||||N||1
34003||SECA|525||||N||1
34004|ANALYSER, BIOIMPEDANCE|SECA|5250021009||||N||1
34005|SCALES|SECA|587||||N||1
34006|SCALE, PATIENT WEIGHING|SECA|5E286||||N||1
34007|SCALE, ADULT|SECA|634||||N||1
34008||Seca|634||||N||1
34009|SCALES|SECA|6341321008||||N||1
34010|SCALES,ELECTRONIC|SECA|6341321008||||N||1
34011||SECA|63413421004||||N||1
34012|SCALE, PATIENT, FLOOR|SECA|644||||N||1
34013|SCALES|SECA|644||||N||1
34014|Floor Scale, Electronic|SECA|644||||N||1
34015||SECA|644||||N||1
34016|SCALES, PATIENT WEIGHING|SECA|644||||N||1
34017|SCALE WEIGHT|SECA|644 1321 108||||N||1
34018|SCALES, ADULT|SECA|644 1321104|SECA 644|2000727|1|Y|1 all matched|1
34019|SCALES|SECA|6441321004||||N||1
34020|PATIENT WEIGH SCALES|SECA|6441321104||||N||1
34021||SECA|6441321108||||N||1
34022|SCALES, ADULT|SECA|6441321108|SECA 644|||N||1
34023|SCALES|SECA|6441321108||||N||1
34024|SCALE|SECA|6441321108||||N||1
34025|SCALES,ELECTRONIC|SECA|6447960||||N||1
34026|WEIGHT SCALE, DIGITAL |SECA|654||||N||1
34027|SCALES, CHAIR, PATIENT WEIGHING|SECA|654||||N||1
34028|SCALES, HEIGHT & WEIGHT|SECA|654||||N||1
34029|SCALES |SECA|664||||N||1
34030|SCALES, ADULT|SECA|6641321104||||N||1
34031|Scales - Floor|SECA|6741321109||||N||1
34032|Wheelchair Scale|SECA|676||||N||1
34033||SECA|676||||N||1
34034|SCALES |SECA|676||||N||1
34035|SCALE, PATIENT, WHEELCHAIR|SECA|676||||N||1
34036|Scale, Platform, Wheelchair|SECA|676 132 1109||||N||1
34037|EBME00346 - SCALE, PLATFORM, WHEELCHAIR|SECA|676 132 1109||||N||1
34038||SECA|6761321104||||N||1
34039||SECA|6761321108||||N||1
34040||SECA|6761321109||||N||1
34041|SCALES, CHAIR, PATIENT WEIGHING|SECA|684||||N||1
34042|Wheelchair Scale|SECA|684||||N||1
34043|PATIENT WEIGHING SCALE, CHAIR|SECA|684||||N||1
34044|SCALE, PATIENT, FLOOR|SECA|684||||N||1
34045|SCALES, ADULT|SECA|684-1321008||||N||1
34046|SCALE DIGITAL PLATFORM|SECA|6841321103||||N||1
34047|SCALE DIGITAL|SECA|6841321103||||N||1
34048|SCALES|SECA|700||||N||1
34049|PATIENT SCALES|SECA|701||||N||1
34050|SCALES|SECA|703||||N||1
34051|PATIENT SCALES|SECA|703||||N||1
34052|SCALES,ELECTRONIC|SECA|703||||N||1
34053||SECA|703||||N||1
34054|SCALE, PATIENT, FLOOR|SECA|703||||N||1
34055|SCALES, ADULT|SECA|703 1321007||3000007|1|Y|1 all matched|1
34056|PATIENT SCALES|SECA|703 7821009||3000335|2|Y|2 Manuf ModelNum matched|1
34057|Scale, Floor|SECA|7037821009||||N||1
34058|SCALES|SECA|7037821009||||N||1
34059|Scales - Floor|SECA|7037821009||||N||1
34060|SCALES|SECA|703S||||N||1
34061|SCALE, FLOOR|SECA|706 2314109||||N||1
34062|SCALES, ADULT|SECA|7060 SCALES||||N||1
34063|SCALES, PATIENT WEIGHING|SECA|707||||N||1
34064|Floor Scale, Electronic|SECA|707||||N||1
34065||Seca|707||||N||1
34066|SCALES|SECA|707||||N||1
34067||SECA|708||||N||1
34068|SCALES, PATIENT WEIGHING|SECA|708||||N||1
34069|SCALES, ADULT|SECA|708||||N||1
34070|SCALE, PATIENT, FLOOR|SECA|719||||N||1
34071|SCALE, BABY|SECA|724||||N||1
34072|Infant Scale, Electronic|SECA|727||2000197|2|Y|2 Manuf ModelNum matched|1
34073|Scales - Infant|SECA|727||2000197|2|Y|2 Manuf ModelNum matched|1
34074||SECA|727||2000197|2|Y|2 Manuf ModelNum matched|1
34075|SCALES, BABY|SECA|727||2000197|1|Y|1 all matched|1
34076|SCALES, PATIENT WEIGHING|SECA|727||2000197|1|Y|1 all matched|1
34077|SCALES, ADULT|SECA|727||2000197|1|Y|1 all matched|1
34078|SCALES, INFANT|SECA|727||2000197|1|Y|1 all matched|1
34079|SCALES, INFANT|SECA|728 SCALES||||N||1
34080||Seca|734||||N||1
34081|SCALES, INFANT|SECA|734||||N||1
34082|BABY SCALES|SECA|734||||N||1
34083||SECA|736||||N||1
34084|SCALES, ADULT|SECA|748||||N||1
34085||SECA|750||||N||1
34086|SCALES, ADULT|SECA|7501019004||||N||1
34087||SECA|755||||N||1
34088||SECA|755/756||||N||1
34089||SECA|760||||N||1
34090|SCALE, PATIENT, FLOOR|SECA|762||||N||1
34091|SCALES|SECA|762||||N||1
34092|Floor Scale, Mechanical|SECA|762||||N||1
34093|PATIENT SCALES|SECA|762||||N||1
34094|SCALES, ADULT|SECA|762|MEDICA|||N||1
34095||SECA|762||||N||1
34096|SCALE (MECHANICAL)|SECA|7621019004||||N||1
34097|SCALE (MECHANICAL)|SECA|7621019009||||N||1
34098|SCALE, PATIENT, FLOOR|SECA|763||||N||1
34099|SCALES, ADULT|SECA|763||||N||1
34100||SECA|763||||N||1
34101|PATIENT SCALES|SECA|763||||N||1
34102|SCALES |SECA|763||||N||1
34103||SECA|763-1321009||||N||1
34104|SCALES, ADULT|SECA|766||||N||1
34105|Floor Scale, Electronic|SECA|766||||N||1
34106||Seca|767||||N||1
34107|SCALE, PATIENT, FLOOR|SECA|767||||N||1
34108|DIAGNOSTIC SET|SECA|767 Series||||N||1
34109|SCALES, ADULT|SECA|769||||N||1
34110|SCALES|SECA|769||||N||1
34111|SCALES, PATIENT WEIGHING|SECA|769||||N||1
34112|SCALES, INFANT|SECA|769||||N||1
34113|PATIENT SCALES|SECA|769||||N||1
34114||SECA|769||||N||1
34115|SCALE, PATIENT, FLOOR|SECA|769||||N||1
34116|SCALES, HEIGHT & WEIGHT|SECA|7691321004||||N||1
34117||SECA|775||||N||1
34118|SCALES|SECA|786||||N||1
34119||SECA|803||||N||1
34120|AGME00088, SCALE|SECA|803||||N||1
34121|SCALES, INFANT|SECA|803||||N||1
34122|SCALES, ADULT|SECA|803||||N||1
34123|SCALES|SECA|803||||N||1
34124|SCALE, PATIENT, FLOOR|SECA|803||||N||1
34125|SCALE, PATIENT|SECA|807||||N||1
34126|EBME00901 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34127|EBME00798 - SCALE, ADULT|SECA|813||||N||1
34128|Scales|SECA|813||||N||1
34129|EBME00954 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34130|SCALE WEIGHT|SECA|813||||N||1
34131||SECA|813||||N||1
34132|EBME00938 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34133|EBME00977 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34134|SCALE, INFANT|SECA|813||||N||1
34135|EBME00923 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34136|EBME00654 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34137|Floor Scale, Electronic|SECA|813||||N||1
34138|SCALE, PATIENT, FLOOR|SECA|813||||N||1
34139|PATIENT SCALES|SECA|813||||N||1
34140|EBME00410 - SCALE, PATIENT, FLOOR|SECA|813||||N||1
34141|EBME00826 - Scales - Floor|SECA|813||||N||1
34142|SCALES|SECA|834||||N||1
34143|SCALES, ELECTRONIC, INFANT|SECA|834||||N||1
34144|SCALES, INFANT|SECA|834||||N||1
34145||SECA|834 7017094||3000089|2|Y|2 Manuf ModelNum matched|1
34146|SCALES, ADULT|SECA|856||||N||1
34147||SECA|856||||N||1
34148|SCALES|SECA|856||||N||1
34149|SCALES|SECA|869||||N||1
34150|EBME00987 - SCALE, PATIENT, FLOOR|SECA|869||||N||1
34151|DENTAL SCALES|SECA|869||||N||1
34152|SCALES, ADULT|SECA|872||||N||1
34153|SCALES|SECA|874||||N||1
34154|SCALES, PATIENT WEIGHING|SECA|874||||N||1
34155|SCALES, ADULT|SECA|874 1321009|200KG ELECTRONIC FLAT SCALE|||N||1
34156||SECA|876||||N||1
34157|Scale, Precision, Electronic|SECA|876||||N||1
34158|SCALE, PATIENT, FLOOR|SECA|876||||N||1
34159|Floor Scale, Electronic|SECA|876||||N||1
34160|SCALES,ELECTRONIC|SECA|876||||N||1
34161|DIGITAL SCALE|SECA|876||||N||1
34162|Scale|SECA|876||||N||1
34163|SCALES|SECA|876||||N||1
34164|FLAT SCALE|SECA|876||||N||1
34165|PATIENT SCALES|SECA|876||||N||1
34166|WEIGHING SCALE|SECA|876||||N||1
34167|SCALES, ADULT|SECA|876|250KG ELECTRONIC FLAT SCALE|||N||1
34168|DIGITAL SCALE|SECA|8761321004||||N||1
34169|SCALES|SECA|880||||N||1
34170|SCALE|SECA|8803||||N||1
34171|SCALES|SECA|880330||||N||1
34172|SCALES|SECA|881||||N||1
34173|Floor Scale, Electronic|SECA|881||||N||1
34174|SCALES, PATIENT WEIGHING|SECA|9007||||N||1
34175|SCALES (CHAIR)|SECA|944||||N||1
34176|SCALE, PATIENT, CHAIR|SECA|952||||N||1
34177|PATIENT WEIGH CHAIR|SECA|952||||N||1
34178|TM00837 - SCALE, CHAIR|SECA|952||||N||1
34179|SCALES (CHAIR)|SECA|952||||N||1
34180||SECA|952||||N||1
34181|SCALES|SECA|952||||N||1
34182|SCALES, PATIENT WEIGHING|SECA|952||||N||1
34183|Chair Scale, Electronic|SECA|952||||N||1
34184|PATIENT SCALES|SECA|9521||||N||1
34185|PATIENT SCALES|SECA|9521309009||||N||1
34186|SCALES, PATIENT WEIGHING|SECA|954||2000705|1|Y|1 all matched|1
34187|PATIENT WEIGHING SCALE, CHAIR|SECA|954||2000705|1|Y|1 all matched|1
34188|PATIENT SCALES|SECA|954||2000705|2|Y|2 Manuf ModelNum matched|1
34189|SCALES|SECA|954||2000705|1|Y|1 all matched|1
34190|WEIGH CHAIR|SECA|954||2000705|2|Y|2 Manuf ModelNum matched|1
34191|Chair Scale, Electronic|SECA|954||2000705|2|Y|2 Manuf ModelNum matched|1
34192|SCALE, PATIENT, CHAIR|SECA|954||2000705|1|Y|1 all matched|1
34193||Seca|954||2000705|2|Y|2 Manuf ModelNum matched|1
34194|CHAIR, PATIENT WEIGHING|SECA|954||2000705|1|Y|1 all matched|1
34195|SCALES, CHAIR, PATIENT WEIGHING|SECA|954||2000705|1|Y|1 all matched|1
34196|SCALES|SECA|954 1309004||||N||1
34197|Chair Scale, Electronic|SECA|9541309003||||N||1
34198|CHAIR SCALE/WEIGH CHAIR|SECA|9541309007||||N||1
34199|SCALES (CHAIR)|SECA|9541309007|SECA 954 - 300KG|||N||1
34200||SECA|9541309007||||N||1
34201|SCALES, ADULT|SECA|954-1309203||||N||1
34202||SECA|BMI||||N||1
34203||SECA|BWB-800MA||||N||1
34204|PATIENT SCALES|SECA|CLARA 803||||N||1
34205|SCALES|SECA|FLOOR SCALE||||N||1
34206|Scales|SECA|HAMMER STEINDAMM||||N||1
34207|SCALES,ELECTRONIC|SECA|HD-351||||N||1
34208|SCALES, INFANT|SECA|LENA 354||||N||1
34209||SECA|MBCA 515||||N||1
34210|PATIENT SCALES|SECA|MODEL 3015||||N||1
34211|SCALES, ADULT|SECA|NONE (NON-MAINS)||||N||1
34212|SCALE, INFANT|SECA|SECA||||N||1
34213|PATIENT SCALES|SECA|SECA||||N||1
34214|WM01021 - SCALES|SECA|SECA||||N||1
34215|Scales - Floor|SECA|SECA||||N||1
34216|SCALE|SECA|SECA||||N||1
34217|Stadiometer|SECA|SECA 286||||N||1
34218|SCALES, INFANT|SECA|SECA 334||||N||1
34219||SECA|SECA 334||||N||1
34220||SECA|SECA 354||||N||1
34221||SECA|SECA 515||||N||1
34222||SECA|SECA 644||||N||1
34223|SCALE|SECA|SECA 644||||N||1
34224||SECA|SECA 654||||N||1
34225||SECA|SECA 676||||N||1
34226||SECA|SECA 703||||N||1
34227||SECA|SECA 727||||N||1
34228||SECA|SECA 769||||N||1
34229||SECA|SECA 770||||N||1
34230||SECA|SECA 856||||N||1
34231||SECA|SECA 876||||N||1
34232|PATIENT SCALES|SECA|SECA 876||||N||1
34233|PATIENT SCALES|SECA|SECA 954||||N||1
34234|SCALE, PATIENT, FLOOR|SECA|SECA CLARA 803||||N||1
34235||SECA|SECA383||||N||1
34236||SECA|SECA954||||N||1
34237|PATIENT SCALES|SECA|TLC-061||||N||1
34238|PATIENT SCALES|SECA|TLC-100||||N||1
34239|PATIENT SCALES|SECA|UC-321||||N||1
34240||SECA|UNKNOWN||||N||1
34241|SCALES|SECA|Unknown||||N||1
34242|PATIENT SCALES|SECA|WM204||||N||1
34243|DIGITAL SCALE|SECA|WW58A||||N||1
34244|SCALE, WHEELCHAIR|SECA CORP|1321109||||N||1
34245|SCALE, INFANT|SECA CORP|354||||N||1
34246|SCALE, PATIENT, FLOOR|SECA CORP|703||||N||1
34247|SCALE, PATIENT, FLOOR|SECA CORP|703 7821009||3000335|3|Y|3 Name ModelNum matched|1
34248|SCALE, INFANT|SECA CORP|727||2000197|3|Y|3 Name ModelNum matched|1
34249|SCALE, BABY|SECA CORP|727||2000197|4|Y|4 Modelnum matched|1
34250|SCALES|SECA CORP|766 1321109||||N||1
34251|SCALE, PATIENT, FLOOR|SECA CORP|769||||N||1
34252|SCALE, PATIENT, FLOOR|SECA CORP|769 1321004||2000718|3|Y|3 Name ModelNum matched|1
34253|SCALES|SECA CORP|803||||N||1
34254|SCALE, PATIENT, FLOOR|SECA CORP|876||||N||1
34255|SCALE, PATIENT, FLOOR|SECA CORP|876 1321004||||N||1
34256|SCALES|SECA CORP|8821321004||||N||1
34257|SCALE, CHAIR|SECA CORP|952||||N||1
34258|SCALE, PATIENT, CHAIR|SECA CORP|954||2000705|3|Y|3 Name ModelNum matched|1
34259|CHAIR SCALE|SECA CORP|954||2000705|4|Y|4 Modelnum matched|1
34260|SCALE, WHEELCHAIR|SECA CORP|SECA 684||||N||1
34261|Scale, Floor|Seca Corporation|284||||N||1
34262|Scales - Height / Weight|SECA CORPORATION|284||||N||1
34263|Scales - Floor|SECA CORPORATION|284||||N||1
34264|Scale, Floor|Seca Corporation|284 1300109||||N||1
34265|MEASURING STATION|SECA CORPORATION|284 284 1300 109||||N||1
34266|SCALES|SECA CORPORATION|334||||N||1
34267|SCALE, BABY|SECA CORPORATION|334||||N||1
34268|BB71676 - SCALES, INFANT|SECA CORPORATION|334||||N||1
34269|SCALE WEIGHT BABY|SECA CORPORATION|334||||N||1
34270|Scale, Infant|Seca Corporation|334||||N||1
34271|WEIGHT SCALE DIGITAL BABY|SECA CORPORATION|334||||N||1
34272|SCALES BABY|SECA CORPORATION|334||||N||1
34273|SCALES INFANT|SECA CORPORATION|334||||N||1
34274|SCALE, BABY|SECA CORPORATION|334 1321008||2000186|4|Y|4 Modelnum matched|1
34275|Scale, Infant|Seca Corporation|354||||N||1
34276|SCALES INFANT|SECA CORPORATION|354||||N||1
34277|SCALES BABY|SECA CORPORATION|354||||N||1
34278|Scale, Infant|SECA CORPORATION|374||||N||1
34279|SCALE, INFANT|SECA CORPORATION|383 1317 009||||N||1
34280|EBME00750 - SCALE, BABY|SECA CORPORATION|383 1317 009||||N||1
34281|SCALE, BABY|SECA CORPORATION|383 1317 009||||N||1
34282|SECA 456 WIRELESS USB ADAPTOR|SECA CORPORATION|4560000009 4560000009||||N||1
34283|SCALE, PRINTER|SECA CORPORATION|466||||N||1
34284|Scale, Floor, Bariatric|Seca Corporation|644||||N||1
34285|SCALE, ADULT|SECA CORPORATION|644||||N||1
34286|SCALES|SECA CORPORATION|644||||N||1
34287|SCALE, STAND-ON, PATIENT|SECA CORPORATION|644||||N||1
34288|SCALES |SECA CORPORATION|644 1321 104||||N||1
34289|ELECTRONIC SCALE|SECA CORPORATION|644 644||||N||1
34290|Scale, Patient, Wheelchair|Seca Corporation|676||||N||1
34291|STAND-ON SCALE|SECA CORPORATION|6761321108||||N||1
34292|SCALES WHEELCHAIR|SECA CORPORATION|684||||N||1
34293|SCALES|SECA CORPORATION|684||||N||1
34294|Scale, Floor, Bariatric|Seca Corporation|684W||||N||1
34295|Scale, Floor, Mechanical|Seca Corporation|700||||N||1
34296|Scale, Floor|Seca Corporation|703||||N||1
34297|Scale - Floor|SECA CORPORATION|703||||N||1
34298|SCALE, PATIENT, FLOOR|SECA CORPORATION|703||||N||1
34299|SCALES |SECA CORPORATION|703||||N||1
34300|DENTAL SCALES|SECA CORPORATION|703||||N||1
34301|Scale - Floor|SECA CORPORATION|703S||||N||1
34302|SCALE WEIGHT|SECA CORPORATION|703S||||N||1
34303|SCALES|SECA CORPORATION|703S||||N||1
34304|SCALES BABY|SECA CORPORATION|727||2000197|4|Y|4 Modelnum matched|1
34305|SCALES, INFANT|SECA CORPORATION|727||2000197|3|Y|3 Name ModelNum matched|1
34306|INFANT WEIGHT SCALE|SECA CORPORATION|727||2000197|4|Y|4 Modelnum matched|1
34307|Scale, Infant|Seca Corporation|727||2000197|3|Y|3 Name ModelNum matched|1
34308|SCALES INFANT|SECA CORPORATION|727||2000197|4|Y|4 Modelnum matched|1
34309|SCALE, FLOOR|SECA CORPORATION|727||2000197|4|Y|4 Modelnum matched|1
34310|EBME00532 - SCALE, BABY|SECA CORPORATION|727||2000197|4|Y|4 Modelnum matched|1
34311|Scale, Floor|Seca Corporation|750||||N||1
34312|Scale, Floor, Mechanical|Seca Corporation|755||||N||1
34313|SCALES|SECA CORPORATION|755||||N||1
